0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.00,0.00,-0.21
0.30,7.50,-1.01
0.30,7.50,-1.01
0.90,14.99,-2.62
0.90,14.99,-2.62
0.90,0.00,-2.62
0.90,0.00,-2.62
0.90,0.00,-2.62
1.20,7.50,-3.43
1.20,7.50,-3.43
1.50,7.50,-4.24
1.50,7.50,-4.24
1.80,7.50,-5.05
1.80,7.50,-5.05
1.80,0.00,-5.05
1.80,0.00,-5.05
1.80,0.00,-5.05
1.80,0.00,-5.05
1.80,0.00,-5.05
2.10,7.50,-5.86
2.10,7.50,-5.86
2.70,14.99,-7.48
2.70,14.99,-7.48
3.30,14.99,-9.10
3.30,14.99,-9.10
3.30,14.99,-9.10
3.30,0.00,-9.10
3.30,0.00,-9.10
3.90,14.99,-10.73
3.90,14.99,-10.73
4.20,7.50,-11.54
4.20,7.50,-11.54
4.50,7.50,-12.35
4.50,7.50,-12.35
