6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
6.30,0.00,-0.07
